file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,setDiscount/1[float],false,68,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,Coupon/0,true,36,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,getId/0,false,48,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,getDescription/0,false,51,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,setConsumed/1[boolean],false,92,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,getDiscount/0,false,64,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,getUsers/0,false,72,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,setUsers/1[java.util.List<br.ufc.great.syspromocity.model.Users>],false,76,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,getLimitedToUse/0,false,96,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,"Coupon/3[java.lang.Long,java.lang.String,java.lang.String]",true,42,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,getQrCode/0,false,57,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,setQrCode/1[java.lang.String],false,60,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,isAwarded/0,false,113,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,setAwarded/1[boolean],false,117,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Coupon.java,br.ufc.great.syspromocity.model.Coupon,setActivated/1[boolean],false,84,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,addCoupon/1[br.ufc.great.syspromocity.model.Coupon],false,125,2,2,2,5,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,alreadyFriend/1[br.ufc.great.syspromocity.model.Users],false,160,1,3,1,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,7,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setCompletename/1[java.lang.String],false,199,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,alreadyCoupon/1[br.ufc.great.syspromocity.model.Coupon],false,203,1,3,1,8,2,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,6,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getUsername/0,false,85,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,Users/0,true,55,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setIdFriendsList/1[java.util.List<br.ufc.great.syspromocity.model.Users>],false,143,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getId/0,false,79,0,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,isEnabled/0,false,93,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getPassword/0,false,66,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getCompletename/0,false,195,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setLatitude/1[double],false,105,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getEmail/0,false,72,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,addIdFriend/1[br.ufc.great.syspromocity.model.Users],false,151,1,2,2,9,2,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,true
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,"Users/3[java.lang.String,java.lang.String,java.lang.String]",true,59,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setLongitude/1[double],false,113,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setCouponList/1[java.util.List<br.ufc.great.syspromocity.model.Coupon>],false,121,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getAmountOfFriends/0,false,191,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setEmail/1[java.lang.String],false,75,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getCouponList/0,false,117,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getLatitude/0,false,101,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setEnabled/1[boolean],false,97,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setUsername/1[java.lang.String],false,89,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getAmountOfCoupons/0,false,187,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getIdFriendsList/0,false,135,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,getLongitude/0,false,109,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,setPassword/1[java.lang.String],false,69,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Users.java,br.ufc.great.syspromocity.model.Users,deleteFriend/1[br.ufc.great.syspromocity.model.Users],false,170,1,3,5,13,1,4,1,5,2,1,1,1,0,0,0,1,5,0,2,0,0,0,12,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/MyStores.java,br.ufc.great.syspromocity.model.MyStores,setUser/1[br.ufc.great.syspromocity.model.Users],false,21,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/MyStores.java,br.ufc.great.syspromocity.model.MyStores,getUser/0,false,18,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/MyStores.java,br.ufc.great.syspromocity.model.MyStores,getStoreList/0,false,24,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/MyStores.java,br.ufc.great.syspromocity.model.MyStores,setStoreList/1[java.util.List<br.ufc.great.syspromocity.model.Store>],false,27,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/MyStores.java,br.ufc.great.syspromocity.model.MyStores,addStore/1[br.ufc.great.syspromocity.model.Store],false,30,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,getLastname/0,false,35,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,getFirstname/0,false,27,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,setLastname/1[java.lang.String],false,39,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,getEmail/0,false,43,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,setAddedDate/1[java.util.Date],false,55,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,getAddedDate/0,false,51,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,setEmail/1[java.lang.String],false,47,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Customers.java,br.ufc.great.syspromocity.model.Customers,setFirstname/1[java.lang.String],false,31,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getAddress/0,false,44,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getId/0,false,34,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setState/1[java.lang.String],false,59,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getLatitude/0,false,81,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getPromotionList/0,false,62,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,Store/0,true,23,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,"Store/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,26,0,1,0,7,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setLatitude/1[double],false,85,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setLongitude/1[double],false,93,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getName/0,false,38,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getLongitude/0,false,89,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setName/1[java.lang.String],false,41,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getCity/0,false,50,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setPromotionList/1[java.util.List<br.ufc.great.syspromocity.model.Promotion>],false,65,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setRadius/1[double],false,77,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setAddress/1[java.lang.String],false,47,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,setCity/1[java.lang.String],false,53,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getState/0,false,56,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,getRadius/0,false,73,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/model/Store.java,br.ufc.great.syspromocity.model.Store,addPromotion/1[br.ufc.great.syspromocity.model.Promotion],false,69,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/PromotionsService.java,br.ufc.great.syspromocity.service.PromotionsService,getRepository/0,false,23,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/UsersService.java,br.ufc.great.syspromocity.service.UsersService,getUserByUserName/1[java.lang.String],false,26,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/UsersService.java,br.ufc.great.syspromocity.service.UsersService,getRepository/0,false,22,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,getRepository/0,false,25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,getList/1[java.lang.Integer],false,27,4,1,2,4,1,1,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,8,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,get/1[Long],false,42,3,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,delete/1[Long],false,47,2,2,2,7,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,update/1[T],false,53,3,1,4,4,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,getAll/0,false,34,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,count/0,false,58,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AbstractService.java,br.ufc.great.syspromocity.service.AbstractService,save/1[T],false,38,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/StoresService.java,br.ufc.great.syspromocity.service.StoresService,getRepository/0,false,23,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/MyStoresService.java,br.ufc.great.syspromocity.service.MyStoresService,getMyStoresByUser/1[br.ufc.great.syspromocity.model.Users],false,22,3,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/MyStoresService.java,br.ufc.great.syspromocity.service.MyStoresService,getRepository/0,false,18,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/CustomersService.java,br.ufc.great.syspromocity.service.CustomersService,getRepository/0,false,22,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AuthoritiesService.java,br.ufc.great.syspromocity.service.AuthoritiesService,getRepository/0,false,18,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/AuthoritiesService.java,br.ufc.great.syspromocity.service.AuthoritiesService,getListAll/0,false,26,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/CouponsService.java,br.ufc.great.syspromocity.service.CouponsService,getRepository/0,false,24,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/service/CouponsService.java,br.ufc.great.syspromocity.service.CouponsService,findByDescription/1[java.lang.String],false,33,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/Users/armandosoaressousa/git/syspromocity/src/main/java/br/ufc/great/syspromocity/MvcConfig.java,br.ufc.great.syspromocity.MvcConfig,addViewControllers/1[br.ufc.great.syspromocity.ViewControllerRegistry],false,16,1,1,2,4,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,1,0,false
